genre,song_file,song_index,lyrics
metal,metal.00026.wav,26,"Avant-garde metal, breaking rules, That's what makes it so cool"
metal,metal.00027.wav,27,"Gothic metal, dark romance, Giving everyone a chance"
metal,metal.00028.wav,28,"Heavy metal, classic sound, Making feelings come around"
metal,metal.00029.wav,29,"Speed metal, fast and loud, Breaking through the crowd"
metal,metal.00030.wav,30,"Djent, complex rhythms, Making feelings come around"
metal,metal.00031.wav,31,"Neoclassical metal, technical skill, Giving everyone a thrill"
metal,metal.00032.wav,32,"Post-metal, atmospheric sound, Making feelings come around"
metal,metal.00033.wav,33,"Alternative metal, mixing genres, Opening new doors"
metal,metal.00034.wav,34,"Rap metal, mixing styles, Going on for miles"
metal,metal.00035.wav,35,"Christian metal, spiritual sound, Making feelings come around"
metal,metal.00036.wav,36,"Pirate metal, sea shanties, Making everyone feel fancy"
metal,metal.00037.wav,37,"Viking metal, Norse tales, Never ever fails"
metal,metal.00038.wav,38,"Battle metal, war stories, Making everyone feel glorious"
metal,metal.00039.wav,39,"Funeral doom, slowest pace, Making everyone embrace"
metal,metal.00040.wav,40,"Technical death metal, complex sound, Making feelings come around"
metal,metal.00041.wav,41,"Melodic death metal, harmonies, Making everyone feel free"
metal,metal.00042.wav,42,"Symphonic death metal, orchestral blend, Never ever end"
metal,metal.00043.wav,43,"Brutal death metal, extreme sound, Making feelings come around"
metal,metal.00044.wav,44,"Atmospheric black metal, ambient sound, Making feelings come around"
metal,metal.00045.wav,45,"Depressive black metal, suicidal sound, Making feelings come around"
metal,metal.00046.wav,46,"Raw black metal, lo-fi sound, Making feelings come around"
metal,metal.00047.wav,47,"Progressive death metal, complex sound, Making feelings come around"
metal,metal.00048.wav,48,"Groove metal, mid-tempo sound, Making feelings come around"
metal,metal.00049.wav,49,"Crossover thrash, punk influence, Making everyone feel intense"
metal,metal.00050.wav,50,"Master of puppets, I'm pulling your strings"
metal,metal.00051.wav,51,"Enter sandman, exit light"
metal,metal.00052.wav,52,"One, I can't remember anything"
metal,metal.00053.wav,53,"Sad but true, you know it's sad but true"
metal,metal.00054.wav,54,"Nothing else matters, so close no matter how far"
metal,metal.00055.wav,55,"The unforgiven, new blood joins this earth"
metal,metal.00056.wav,56,"Wherever I may roam, where I lay my head is home"
metal,metal.00057.wav,57,"Seek and destroy, searching, seek and destroy"
metal,metal.00058.wav,58,"Fade to black, life it seems will fade away"
metal,metal.00059.wav,59,"For whom the bell tolls, time marches on"
metal,metal.00060.wav,60,"Creeping death, slaves, Hebrews born to serve"
metal,metal.00061.wav,61,"Battery, cannot kill the family"
metal,metal.00062.wav,62,"The four horsemen, time has taken its toll on you"
metal,metal.00063.wav,63,"Ride the lightning, guilty as charged"
metal,metal.00064.wav,64,"Whiplash, adrenaline starts to flow"
metal,metal.00065.wav,65,"Iron man, has he lost his mind"
metal,metal.00066.wav,66,"Paranoid, finished with my woman"
metal,metal.00067.wav,67,"War pigs, generals gathered in their masses"
metal,metal.00068.wav,68,"Heaven and hell, singing the blues"
metal,metal.00069.wav,69,"Crazy train, all aboard"
metal,metal.00070.wav,70,"Mr. crowley, what went on in your head"
metal,metal.00071.wav,71,"Bark at the moon, years spent in torment"
metal,metal.00072.wav,72,"Running with the devil, I found the simple life"
metal,metal.00073.wav,73,"Ace of spades, if you like to gamble"
metal,metal.00074.wav,74,"The trooper, you'll take my life"
metal,metal.00075.wav,75,"Run to the hills, run for your lives"
metal,metal.00076.wav,76,"The number of the beast, woe to you oh earth and sea"
metal,metal.00077.wav,77,"Fear of the dark, I am a man who walks alone"
metal,metal.00078.wav,78,"Hallowed be thy name, I'm waiting in my cold cell"
metal,metal.00079.wav,79,"2 minutes to midnight, the killer's breed or the demon's seed"
metal,metal.00080.wav,80,"Wasted years, from the coast of gold"
metal,metal.00081.wav,81,"Children of the grave, yeah"
metal,metal.00082.wav,82,"Symptom of the universe, yeah"
metal,metal.00083.wav,83,"Snowblind, what you get and what you see"
metal,metal.00084.wav,84,"Sweet leaf, alright now"
metal,metal.00085.wav,85,"Fairies wear boots, you gotta believe me"
metal,metal.00086.wav,86,"Into the void, rocket engines burning fuel so fast"
metal,metal.00087.wav,87,"Electric funeral, reflection of a dying sun"
metal,metal.00088.wav,88,"Hand of doom, now you know the feeling"
metal,metal.00089.wav,89,"Rat salad, alright now"
metal,metal.00090.wav,90,"Sabbath bloody sabbath, nobody's bleeding"
metal,metal.00091.wav,91,"Killing yourself to live, seen a lot of people screaming"
metal,metal.00092.wav,92,"Supernaut, I've seen the future and I've left it behind"
metal,metal.00093.wav,93,"Under the sun, never caring about the weather"
metal,metal.00094.wav,94,"Spiral architect, I am he, the bornless one"
metal,metal.00095.wav,95,"Meglomania, now I have you with me"
metal,metal.00096.wav,96,"The writ, you've always been so fucking special"
metal,metal.00097.wav,97,"Dirty women, city women, they're a dirty women"
metal,metal.00098.wav,98,"Never say die, you never say die"
metal,metal.00099.wav,99,"Die young, do you remember when we were young"
pop,pop.00000.wav,0,"Catchy chorus, melody line, Pop music feeling fine"
pop,pop.00001.wav,1,"Radio playing, top 40 hit, Making everyone submit"
pop,pop.00002.wav,2,"Dance floor moving, lights so bright, Everything feels so right"
pop,pop.00003.wav,3,"Love song playing, heart so true, Everything about you"
pop,pop.00004.wav,4,"Summer anthem, beach and sun, Having so much fun"
pop,pop.00005.wav,5,"Breakup song, tears and pain, Falling like the rain"
pop,pop.00006.wav,6,"Party anthem, Friday night, Everything feels so right"
pop,pop.00007.wav,7,"Ballad slow, emotions high, Reaching for the sky"
pop,pop.00008.wav,8,"Upbeat tempo, happy sound, Making feelings come around"
pop,pop.00009.wav,9,"Synth pop, electronic beat, Making everything feel so sweet"
pop,pop.00010.wav,10,"Bubblegum pop, sweet and light, Making everything feel so bright"
pop,pop.00011.wav,11,"Teen pop, young and free, That's the way it's meant to be"
pop,pop.00012.wav,12,"Pop rock, guitar sound, Making feelings come around"
pop,pop.00013.wav,13,"Pop soul, R&B blend, Never ever end"
pop,pop.00014.wav,14,"Dance pop, four on the floor, Making you want more"
pop,pop.00015.wav,15,"Electropop, synthesizers, Making everyone feel so"
pop,pop.00016.wav,16,"Indie pop, alternative sound, Making feelings come around"
pop,pop.00017.wav,17,"Pop punk, fast and loud, Breaking through the crowd"
pop,pop.00018.wav,18,"Sophisti-pop, smooth and cool, That's the general rule"
pop,pop.00019.wav,19,"Power pop, catchy hooks, Giving everyone looks"
pop,pop.00020.wav,20,"Pop country, crossover sound, Making feelings come around"
pop,pop.00021.wav,21,"Latin pop, rhythm strong, Carrying the night along"
pop,pop.00022.wav,22,"K-pop, Korean sound, Making feelings come around"
pop,pop.00023.wav,23,"J-pop, Japanese style, Making everyone smile"
pop,pop.00024.wav,24,"Europop, European sound, Making feelings come around"
pop,pop.00025.wav,25,"Baroque pop, orchestral blend, Never ever end"
pop,pop.00026.wav,26,"Dream pop, atmospheric sound, Making feelings come around"
pop,pop.00027.wav,27,"Synth-pop, 80s sound, Making feelings come around"
pop,pop.00028.wav,28,"New wave pop, post-punk sound, Making feelings come around"
pop,pop.00029.wav,29,"Britpop, British sound, Making feelings come around"
pop,pop.00030.wav,30,"Girl group pop, harmonies, Making everyone feel free"
pop,pop.00031.wav,31,"Boy band pop, synchronized, Making everyone feel so"
pop,pop.00032.wav,32,"Teen idol pop, young fans, Making feelings come around"
pop,pop.00033.wav,33,"Adult contemporary, smooth sound, Making feelings come around"
pop,pop.00034.wav,34,"Christmas pop, holiday cheer, Making everyone feel so dear"
pop,pop.00035.wav,35,"Novelty pop, funny songs, Where nothing belongs"
pop,pop.00036.wav,36,"One-hit wonder, single hit, That was it"
pop,pop.00037.wav,37,"Mainstream pop, commercial sound, Making feelings come around"
pop,pop.00038.wav,38,"Underground pop, indie sound, Making feelings come around"
pop,pop.00039.wav,39,"Experimental pop, breaking rules, That's what makes it so cool"
pop,pop.00040.wav,40,"Like a virgin, touched for the very first time"
pop,pop.00041.wav,41,"Material girl, living in a material world"
pop,pop.00042.wav,42,"Like a prayer, life is a mystery"
pop,pop.00043.wav,43,"Vogue, strike a pose"
pop,pop.00044.wav,44,"Billie jean, is not my lover"
pop,pop.00045.wav,45,"Beat it, just beat it"
pop,pop.00046.wav,46,"Thriller, 'cause this is thriller"
pop,pop.00047.wav,47,"Bad, bad, really really bad"
pop,pop.00048.wav,48,"The way you make me feel, you really turn me on"
pop,pop.00049.wav,49,"Man in the mirror, I'm starting with the man in the mirror"
pop,pop.00050.wav,50,"Smooth criminal, Annie are you okay"
pop,pop.00051.wav,51,"Black or white, it don't matter if you're black or white"
pop,pop.00052.wav,52,"Heal the world, make it a better place"
pop,pop.00053.wav,53,"You are not alone, I am here with you"
pop,pop.00054.wav,54,"I want it that way, tell me why"
pop,pop.00055.wav,55,"Larger than life, all you people can't you see"
pop,pop.00056.wav,56,"Everybody, everybody, backstreet's back alright"
pop,pop.00057.wav,57,"As long as you love me, I don't care who you are"
pop,pop.00058.wav,58,"Quit playing games, quit playing games with my heart"
pop,pop.00059.wav,59,"Show me the meaning, show me the meaning of being lonely"
pop,pop.00060.wav,60,"I'll never break your heart, I'll never make you cry"
pop,pop.00061.wav,61,"The call, it's not the way I hoped"
pop,pop.00062.wav,62,"Incomplete, empty spaces"
pop,pop.00063.wav,63,"Shape of my heart, if I told you that I loved you"
pop,pop.00064.wav,64,"More than that, more than that"
pop,pop.00065.wav,65,"Drowning, help I'm drowning"
pop,pop.00066.wav,66,"The one, you're the one I want"
pop,pop.00067.wav,67,"Just want you to know, just want you to know"
pop,pop.00068.wav,68,"Crawling back to you, crawling back to you"
pop,pop.00069.wav,69,"We've got it going on, we've got it going on"
pop,pop.00070.wav,70,"All I have to give, all I have to give"
pop,pop.00071.wav,71,"The perfect fan, the perfect fan"
pop,pop.00072.wav,72,"Don't want you back, don't want you back"
pop,pop.00073.wav,73,"The answer to our life, the answer to our life"
pop,pop.00074.wav,74,"Yes I will, yes I will"
pop,pop.00075.wav,75,"Lay down beside me, lay down beside me"
pop,pop.00076.wav,76,"Safest place to hide, safest place to hide"
pop,pop.00077.wav,77,"How did I fall in love with you, how did I fall in love with you"
pop,pop.00078.wav,78,"More than that, more than that"
pop,pop.00079.wav,79,"Rolling, rolling, rolling"
pop,pop.00080.wav,80,"One love, one love"
pop,pop.00081.wav,81,"Get down, get down"
pop,pop.00082.wav,82,"The call, the call"
pop,pop.00083.wav,83,"Incomplete, incomplete"
pop,pop.00084.wav,84,"Shape of my heart, shape of my heart"
pop,pop.00085.wav,85,"More than that, more than that"
pop,pop.00086.wav,86,"Drowning, drowning"
pop,pop.00087.wav,87,"The one, the one"
pop,pop.00088.wav,88,"Just want you to know, just want you to know"
pop,pop.00089.wav,89,"Crawling back to you, crawling back to you"
pop,pop.00090.wav,90,"We've got it going on, we've got it going on"
pop,pop.00091.wav,91,"All I have to give, all I have to give"
pop,pop.00092.wav,92,"The perfect fan, the perfect fan"
pop,pop.00093.wav,93,"Don't want you back, don't want you back"
pop,pop.00094.wav,94,"The answer to our life, the answer to our life"
pop,pop.00095.wav,95,"Yes I will, yes I will"
pop,pop.00096.wav,96,"Lay down beside me, lay down beside me"
pop,pop.00097.wav,97,"Safest place to hide, safest place to hide"
pop,pop.00098.wav,98,"How did I fall in love with you, how did I fall in love with you"
pop,pop.00099.wav,99,"More than that, more than that"
reggae,reggae.00000.wav,0,"One love, one heart, Let's get together and feel alright"
reggae,reggae.00001.wav,1,"Three little birds, by my doorstep, Singing sweet songs, of melodies pure and true"
reggae,reggae.00002.wav,2,"No woman no cry, no woman no cry, Little darling, don't shed no tears"
reggae,reggae.00003.wav,3,"Stir it up, little darling, stir it up"
reggae,reggae.00004.wav,4,"I shot the sheriff, but I did not shoot the deputy"
reggae,reggae.00005.wav,5,"Get up stand up, stand up for your rights"
reggae,reggae.00006.wav,6,"Buffalo soldier, stolen from Africa, brought to America"
reggae,reggae.00007.wav,7,"Redemption song, old pirates yes they rob I"
reggae,reggae.00008.wav,8,"Jammin', I wanna jam it with you"
reggae,reggae.00009.wav,9,"Waiting in vain, for your love"
reggae,reggae.00010.wav,10,"Is this love, that I'm feeling"
reggae,reggae.00011.wav,11,"Sun is shining, the weather is sweet"
reggae,reggae.00012.wav,12,"Could you be loved, and be loved"
reggae,reggae.00013.wav,13,"Exodus, movement of Jah people"
reggae,reggae.00014.wav,14,"One drop, keep on moving"
reggae,reggae.00015.wav,15,"Natural mystic, blowing through the air"
reggae,reggae.00016.wav,16,"Kaya, I feel so high, I even touch the sky"
reggae,reggae.00017.wav,17,"Concrete jungle, where the living is hardest"
reggae,reggae.00018.wav,18,"Satisfy my soul, satisfy my soul"
reggae,reggae.00019.wav,19,"Punky reggae party, punky punky"
reggae,reggae.00020.wav,20,"War, until the philosophy"
reggae,reggae.00021.wav,21,"Them belly full, but we hungry"
reggae,reggae.00022.wav,22,"Africa unite, Africa unite"
reggae,reggae.00023.wav,23,"Zimbabwe, every man gotta right"
reggae,reggae.00024.wav,24,"So much trouble in the world, so much trouble"
reggae,reggae.00025.wav,25,"Rastaman vibration, positive"
reggae,reggae.00026.wav,26,"Easy skanking, skank away"
reggae,reggae.00027.wav,27,"Roots rock reggae, roots rock"
reggae,reggae.00028.wav,28,"Small axe, big tree"
reggae,reggae.00029.wav,29,"Coming in from the cold, coming in"
reggae,reggae.00030.wav,30,"Positive vibration, positive"
reggae,reggae.00031.wav,31,"Natty dread, natty dread"
reggae,reggae.00032.wav,32,"Duppy conqueror, duppy conqueror"
reggae,reggae.00033.wav,33,"400 years, 400 years"
reggae,reggae.00034.wav,34,"No more trouble, no more trouble"
reggae,reggae.00035.wav,35,"Burnin' and lootin', burnin'"
reggae,reggae.00036.wav,36,"I know, I know"
reggae,reggae.00037.wav,37,"Who the cap fit, who the cap fit"
reggae,reggae.00038.wav,38,"Guiltiness, guiltiness"
reggae,reggae.00039.wav,39,"The heathen, the heathen"
reggae,reggae.00040.wav,40,"Running away, running away"
reggae,reggae.00041.wav,41,"Time will tell, time will tell"
reggae,reggae.00042.wav,42,"Crazy baldhead, crazy baldhead"
reggae,reggae.00043.wav,43,"Ride natty ride, ride natty ride"
reggae,reggae.00044.wav,44,"Ambush in the night, ambush in the night"
reggae,reggae.00045.wav,45,"Zion train, Zion train"
reggae,reggae.00046.wav,46,"Forever loving Jah, forever loving Jah"
reggae,reggae.00047.wav,47,"So much things to say, so much things to say"
reggae,reggae.00048.wav,48,"Wake up and live, wake up and live"
reggae,reggae.00049.wav,49,"Give thanks and praises, give thanks and praises"
reggae,reggae.00050.wav,50,"One bright day, one bright day"
reggae,reggae.00051.wav,51,"Stand alone, stand alone"
reggae,reggae.00052.wav,52,"Jump Nyabinghi, jump Nyabinghi"
reggae,reggae.00053.wav,53,"Rastaman live up, Rastaman live up"
reggae,reggae.00054.wav,54,"Babylon system, Babylon system"
reggae,reggae.00055.wav,55,"We and dem, we and dem"
reggae,reggae.00056.wav,56,"Survival, survival"
reggae,reggae.00057.wav,57,"Blackman redemption, Blackman redemption"
reggae,reggae.00058.wav,58,"Keep on moving, keep on moving"
reggae,reggae.00059.wav,59,"Sun is shining, weather is sweet"
reggae,reggae.00060.wav,60,"Could you be loved, and be loved"
reggae,reggae.00061.wav,61,"Exodus, movement of Jah people"
reggae,reggae.00062.wav,62,"One drop, keep on moving"
reggae,reggae.00063.wav,63,"Natural mystic, blowing through the air"
reggae,reggae.00064.wav,64,"Kaya, I feel so high"
reggae,reggae.00065.wav,65,"Concrete jungle, where the living is hardest"
reggae,reggae.00066.wav,66,"Satisfy my soul, satisfy my soul"
reggae,reggae.00067.wav,67,"Punky reggae party, punky punky"
reggae,reggae.00068.wav,68,"War, until the philosophy"
reggae,reggae.00069.wav,69,"Them belly full, but we hungry"
reggae,reggae.00070.wav,70,"Africa unite, Africa unite"
reggae,reggae.00071.wav,71,"Zimbabwe, every man gotta right"
reggae,reggae.00072.wav,72,"So much trouble in the world, so much trouble"
reggae,reggae.00073.wav,73,"Rastaman vibration, positive"
reggae,reggae.00074.wav,74,"Easy skanking, skank away"
reggae,reggae.00075.wav,75,"Roots rock reggae, roots rock"
reggae,reggae.00076.wav,76,"Small axe, big tree"
reggae,reggae.00077.wav,77,"Coming in from the cold, coming in"
reggae,reggae.00078.wav,78,"Positive vibration, positive"
reggae,reggae.00079.wav,79,"Natty dread, natty dread"
reggae,reggae.00080.wav,80,"Duppy conqueror, duppy conqueror"
reggae,reggae.00081.wav,81,"400 years, 400 years"
reggae,reggae.00082.wav,82,"No more trouble, no more trouble"
reggae,reggae.00083.wav,83,"Burnin' and lootin', burnin'"
reggae,reggae.00084.wav,84,"I know, I know"
reggae,reggae.00085.wav,85,"Who the cap fit, who the cap fit"
reggae,reggae.00086.wav,86,"Guiltiness, guiltiness"
reggae,reggae.00087.wav,87,"The heathen, the heathen"
reggae,reggae.00088.wav,88,"Running away, running away"
reggae,reggae.00089.wav,89,"Time will tell, time will tell"
reggae,reggae.00090.wav,90,"Crazy baldhead, crazy baldhead"
reggae,reggae.00091.wav,91,"Ride natty ride, ride natty ride"
reggae,reggae.00092.wav,92,"Ambush in the night, ambush in the night"
reggae,reggae.00093.wav,93,"Zion train, Zion train"
reggae,reggae.00094.wav,94,"Forever loving Jah, forever loving Jah"
reggae,reggae.00095.wav,95,"So much things to say, so much things to say"
reggae,reggae.00096.wav,96,"Wake up and live, wake up and live"
reggae,reggae.00097.wav,97,"Give thanks and praises, give thanks and praises"
reggae,reggae.00098.wav,98,"One bright day, one bright day"
reggae,reggae.00099.wav,99,"Stand alone, stand alone"
rock,rock.00000.wav,0,"Guitar screaming loud, breaking through the crowd, Rock and roll forever, singing proud and loud"
rock,rock.00001.wav,1,"Turn it up to eleven, reaching for the sky, Rock will never die, it just gets amplified"
rock,rock.00002.wav,2,"Power chords ringing, drums beating fast, This rock and roll feeling is built to last"
rock,rock.00003.wav,3,"Stage lights shining, crowd screaming loud, Rock music breaking through the cloud"
rock,rock.00004.wav,4,"Leather jackets, ripped up jeans, Living out our rock and roll dreams"
rock,rock.00005.wav,5,"Headbanging hard, hair flying free, That's how rock and roll's meant to be"
rock,rock.00006.wav,6,"Guitar solo, fingers fly, Reaching for the sky"
rock,rock.00007.wav,7,"Bass line thumping, deep and low, Making the whole place shake and grow"
rock,rock.00008.wav,8,"Drums pounding, steady beat, Making everything feel so complete"
rock,rock.00009.wav,9,"Vocals raw, emotions high, Reaching for the sky"
rock,rock.00010.wav,10,"Classic rock, timeless sound, Making feelings come around"
rock,rock.00011.wav,11,"Hard rock, heavy sound, Making the whole place shake and pound"
rock,rock.00012.wav,12,"Alternative rock, different sound, Making feelings come around"
rock,rock.00013.wav,13,"Punk rock, fast and loud, Breaking through the crowd"
rock,rock.00014.wav,14,"Grunge rock, Seattle sound, Making feelings come around"
rock,rock.00015.wav,15,"Progressive rock, complex sound, Making feelings come around"
rock,rock.00016.wav,16,"Psychedelic rock, trippy sound, Making feelings come around"
rock,rock.00017.wav,17,"Folk rock, acoustic sound, Making feelings come around"
rock,rock.00018.wav,18,"Blues rock, soulful sound, Making feelings come around"
rock,rock.00019.wav,19,"Southern rock, country blend, Never ever end"
rock,rock.00020.wav,20,"Arena rock, big sound, Making feelings come around"
rock,rock.00021.wav,21,"Garage rock, raw sound, Making feelings come around"
rock,rock.00022.wav,22,"Indie rock, alternative sound, Making feelings come around"
rock,rock.00023.wav,23,"Post-rock, instrumental sound, Making feelings come around"
rock,rock.00024.wav,24,"Math rock, complex rhythms, Making feelings come around"
rock,rock.00025.wav,25,"Shoegaze, wall of sound, Making feelings come around"
rock,rock.00026.wav,26,"Emo rock, emotional sound, Making feelings come around"
rock,rock.00027.wav,27,"Pop rock, catchy sound, Making feelings come around"
rock,rock.00028.wav,28,"Art rock, experimental sound, Making feelings come around"
rock,rock.00029.wav,29,"Experimental rock, breaking rules, That's what makes it so cool"
rock,rock.00030.wav,30,"Stairway to heaven, there's a lady who's sure"
rock,rock.00031.wav,31,"Bohemian rhapsody, is this the real life"
rock,rock.00032.wav,32,"Hotel California, on a dark desert highway"
rock,rock.00033.wav,33,"Sweet child o' mine, she's got a smile that it seems"
rock,rock.00034.wav,34,"Back in black, back in black"
rock,rock.00035.wav,35,"Highway to hell, living easy, loving free"
rock,rock.00036.wav,36,"Smoke on the water, we all came out to Montreux"
rock,rock.00037.wav,37,"Whole lotta love, you need coolin'"
rock,rock.00038.wav,38,"Paint it black, I see a red door"
rock,rock.00039.wav,39,"(I Can't Get No) Satisfaction, I can't get no"
rock,rock.00040.wav,40,"Imagine, imagine there's no heaven"
rock,rock.00041.wav,41,"Born to run, in the day we sweat it out"
rock,rock.00042.wav,42,"Like a rolling stone, once upon a time"
rock,rock.00043.wav,43,"Purple haze, purple haze all in my brain"
rock,rock.00044.wav,44,"All along the watchtower, there must be some kind of way out of here"
rock,rock.00045.wav,45,"Light my fire, you know that it would be untrue"
rock,rock.00046.wav,46,"Sympathy for the devil, please allow me to introduce myself"
rock,rock.00047.wav,47,"Gimme shelter, oh a storm is threatening"
rock,rock.00048.wav,48,"Comfortably numb, hello, is there anybody in there"
rock,rock.00049.wav,49,"Wish you were here, so, so you think you can tell"
rock,rock.00050.wav,50,"Another brick in the wall, we don't need no education"
rock,rock.00051.wav,51,"Money, money, it's a crime"
rock,rock.00052.wav,52,"Time, ticking away the moments"
rock,rock.00053.wav,53,"Brain damage, the lunatic is on the grass"
rock,rock.00054.wav,54,"Eclipse, all that you touch"
rock,rock.00055.wav,55,"Breathe, breathe in the air"
rock,rock.00056.wav,56,"Us and them, us and them"
rock,rock.00057.wav,57,"Shine on you crazy diamond, remember when you were young"
rock,rock.00058.wav,58,"Have a cigar, come in here dear boy"
rock,rock.00059.wav,59,"Welcome to the machine, welcome my son"
rock,rock.00060.wav,60,"Dogs, you gotta be crazy"
rock,rock.00061.wav,61,"Sheep, harmonica"
rock,rock.00062.wav,62,"Pigs, big man pig man"
rock,rock.00063.wav,63,"Mother, mother do you think they'll drop the bomb"
rock,rock.00064.wav,64,"Young lust, I am just a new boy"
rock,rock.00065.wav,65,"Nobody home, I've got a little black book"
rock,rock.00066.wav,66,"Hey you, out there in the cold"
rock,rock.00067.wav,67,"Is there anybody out there, is there anybody out there"
rock,rock.00068.wav,68,"Vera, does anybody here remember Vera Lynn"
rock,rock.00069.wav,69,"Bring the boys back home, bring the boys back home"
rock,rock.00070.wav,70,"The trial, good morning worm your honor"
rock,rock.00071.wav,71,"Outside the wall, all alone"
rock,rock.00072.wav,72,"Run like hell, run like hell"
rock,rock.00073.wav,73,"One of these days, one of these days"
rock,rock.00074.wav,74,"Echoes, overhead the albatross"
rock,rock.00075.wav,75,"Set the controls for the heart of the sun, set the controls"
rock,rock.00076.wav,76,"Astronomy domine, lime and limpid green"
rock,rock.00077.wav,77,"Interstellar overdrive, interstellar overdrive"
rock,rock.00078.wav,78,"See Emily play, Emily tries"
rock,rock.00079.wav,79,"Arnold layne, Arnold layne"
rock,rock.00080.wav,80,"Candy and a currant bun, candy and a currant bun"
rock,rock.00081.wav,81,"Chapter 24, chapter 24"
rock,rock.00082.wav,82,"The scarecrow, the scarecrow"
rock,rock.00083.wav,83,"Bike, I've got a bike"
rock,rock.00084.wav,84,"Lucifer sam, Lucifer sam"
rock,rock.00085.wav,85,"Matilda mother, Matilda mother"
rock,rock.00086.wav,86,"Flaming, flaming"
rock,rock.00087.wav,87,"Pow R. Toc H., pow R. toc H."
rock,rock.00088.wav,88,"Take up thy stethoscope and walk, take up thy stethoscope"
rock,rock.00089.wav,89,"Corporal clegg, corporal clegg"
rock,rock.00090.wav,90,"Remember a day, remember a day"
rock,rock.00091.wav,91,"Let there be more light, let there be more light"
rock,rock.00092.wav,92,"Cirrus minor, cirrus minor"
rock,rock.00093.wav,93,"The narrow way, the narrow way"
rock,rock.00094.wav,94,"The grand vizier's garden party, the grand vizier's garden party"
rock,rock.00095.wav,95,"Sysyphus, sysyphus"
rock,rock.00096.wav,96,"Grantchester meadows, grantchester meadows"
rock,rock.00097.wav,97,"Several species of small furry animals, several species"
rock,rock.00098.wav,98,"The gnome, the gnome"
rock,rock.00099.wav,99,"Bike, I've got a bike"